"nombre_dispositivo","decibelios","fecha_medicion","type","serialNumber","status","address","deviceTypeId","longitude","latitude","geometry.type","CodigoSeccion","Clave_Tiempo","Ocupacion","Intensidad","Velocidad","FechaHora"
"BI-RUI-P011",62.8,2026-02-08 23:17:28.19,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-08 23:15:00,1,123,8,2026-02-08 23:15:00
"BI-RUI-C023",58.6,2026-02-08 23:17:37.533,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-08 23:15:00,0,92,5,2026-02-08 23:15:00
"BI-RUI-007",58.974,2026-02-08 23:17:48.24,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-08 23:15:00,0,0,0,2026-02-08 23:15:00
"BI-RUI-C013",56.3,2026-02-08 23:18:07.083,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-08 23:15:00,1,198,22,2026-02-08 23:15:00
"BI-RUI-C005",55.8,2026-02-08 23:18:34.01,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-08 23:15:00,1,198,22,2026-02-08 23:15:00
"BI-RUI-C018",53.2,2026-02-08 23:18:41.34,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-08 23:15:00,1,198,22,2026-02-08 23:15:00
"BI-RUI-P003",60.3,2026-02-08 23:18:41.98,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-08 23:15:00,1,198,22,2026-02-08 23:15:00
"BI-RUI-C016",57.8,2026-02-08 23:19:00.887,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-08 23:15:00,1,2861,49,2026-02-08 23:15:00
"BI-RUI-C025",43,2026-02-08 23:19:01.06,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-08 23:15:00,0,115,1,2026-02-08 23:15:00
"BI-RUI-C034",49.3,2026-02-08 23:19:17.61,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-08 23:15:00,0,136,7,2026-02-08 23:15:00
"BI-RUI-009",61.754,2026-02-08 23:20:08.177,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-08 23:15:00,0,0,0,2026-02-08 23:15:00
"BI-RUI-008",57.324,2026-02-08 23:20:12.85,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-08 23:15:00,0,22,0,2026-02-08 23:15:00
"BI-RUI-010",67.096,2026-02-08 23:20:48.23,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-08 23:15:00,0,0,0,2026-02-08 23:15:00
"BI-RUI-C023",57.5,2026-02-08 23:20:59.777,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-08 23:15:00,0,92,5,2026-02-08 23:15:00
"BI-RUI-011",61.623,2026-02-08 23:21:04.933,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-08 23:15:00,1,198,22,2026-02-08 23:15:00
"BI-RUI-P013",66.5,2026-02-08 23:22:06.27,"Feature","263912178979148",1,"GORDÓNIZ (CON GOYA)(CÁMARA TRÁFICO)",1,-2.946182,43.252719,"Point","323",2026-02-08 23:15:00,0,133,7,2026-02-08 23:15:00
"BI-RUI-C015",56.3,2026-02-08 23:22:07.833,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-08 23:15:00,1,2861,49,2026-02-08 23:15:00
"BI-RUI-C020",58.2,2026-02-08 23:28:02.343,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-08 23:30:00,0,0,0,2026-02-08 23:35:00
"BI-RUI-BR11",56.933,2026-02-08 23:28:21.38,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-08 23:30:00,0,0,0,2026-02-08 23:35:00
"BI-RUI-008",57.822,2026-02-08 23:35:26.76,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-08 23:30:00,0,0,0,2026-02-08 23:35:00
"BI-RUI-C015",55.1,2026-02-08 23:37:30.6,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-P004",55.9,2026-02-08 23:37:48.01,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-005",54.464,2026-02-08 23:38:25.25,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C005",50.6,2026-02-08 23:39:12.707,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C011",40.3,2026-02-08 23:39:53.917,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-08 23:45:00,0,18,1,2026-02-08 23:40:00
"BI-RUI-P014",44.7,2026-02-08 23:39:58.84,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-08 23:45:00,4,217,12,2026-02-08 23:40:00
"BI-RUI-C023",53.5,2026-02-08 23:40:29.093,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-08 23:45:00,0,24,0,2026-02-08 23:40:00
"BI-RUI-C025",58.1,2026-02-08 23:40:40.92,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-08 23:45:00,2,831,4,2026-02-08 23:40:00
"BI-RUI-P001",56.3,2026-02-08 23:41:59.057,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-BR15",60.9,2026-02-08 23:43:18.55,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-C023",56.2,2026-02-08 23:43:51.49,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-08 23:45:00,0,24,0,2026-02-08 23:40:00
"BI-RUI-015",67.902,2026-02-08 23:44:01.367,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C024",53.4,2026-02-08 23:44:16.243,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-08 23:45:00,0,12,0,2026-02-08 23:40:00
"BI-RUI-P007",61.8,2026-02-08 23:44:39.903,"Feature","264832628820516",1,"LEHENDAKARI AGUIRRE  20-26",1,-2.947327,43.272064,"Point","283",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-017",69.94,2026-02-08 23:45:26.847,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-004",64.414,2026-02-08 23:45:38.99,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-006",62.3,2026-02-08 23:46:00.087,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-C025",52.3,2026-02-08 23:46:08.557,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-08 23:45:00,2,831,4,2026-02-08 23:40:00
"BI-RUI-001",54.423,2026-02-08 23:46:15.243,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-C014",51,2026-02-08 23:46:47.39,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-08 23:45:00,0,22,0,2026-02-08 23:40:00
"BI-RUI-P002",34.5,2026-02-08 23:47:03.843,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C023",54.7,2026-02-08 23:47:07.86,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-08 23:45:00,0,24,0,2026-02-08 23:40:00
"BI-RUI-P009",59.6,2026-02-08 23:47:12.19,"Feature","180634089949732",1,"ALAMEDA REKALDE 27",1,-2.934442,43.264067,"Point","312",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-P011",65.7,2026-02-08 23:47:28.673,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-08 23:45:00,1,80,0,2026-02-08 23:40:00
"BI-RUI-025",57.7,2026-02-08 23:47:36.38,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-007",58.369,2026-02-08 23:47:48.677,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-C003",47.4,2026-02-08 23:47:52.897,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-P003",63.7,2026-02-08 23:48:42.823,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C013",56.9,2026-02-08 23:48:51.45,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C005",52.3,2026-02-08 23:49:10.25,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C018",47.7,2026-02-08 23:49:19.11,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C016",54,2026-02-08 23:49:39.567,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-C034",57.7,2026-02-08 23:49:46.643,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-08 23:45:00,0,136,7,2026-02-08 23:40:00
"BI-RUI-009",68.309,2026-02-08 23:50:08.507,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-C023",53.2,2026-02-08 23:50:38.51,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-08 23:45:00,0,24,0,2026-02-08 23:40:00
"BI-RUI-010",66.174,2026-02-08 23:50:55.217,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-08 23:45:00,0,0,0,2026-02-08 23:40:00
"BI-RUI-011",59.833,2026-02-08 23:51:01.357,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-08 23:45:00,0,72,7,2026-02-08 23:40:00
"BI-RUI-C025",54.8,2026-02-08 23:51:34.69,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-08 23:45:00,2,831,4,2026-02-08 23:40:00
"BI-RUI-P005",65.3,2026-02-08 23:51:49.677,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-08 23:45:00,0,74,5,2026-02-08 23:40:00
"BI-RUI-P013",66.5,2026-02-08 23:52:06.99,"Feature","263912178979148",1,"GORDÓNIZ (CON GOYA)(CÁMARA TRÁFICO)",1,-2.946182,43.252719,"Point","323",2026-02-08 23:45:00,0,81,5,2026-02-08 23:40:00
"BI-RUI-P004",43.1,2026-02-09 00:52:50.793,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-005",44.101,2026-02-09 00:53:25.5,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C015",51,2026-02-09 00:53:57.91,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-09 01:00:00,2,2505,49,2026-02-09 00:55:00
"BI-RUI-C023",51.8,2026-02-09 00:54:16.35,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 01:00:00,0,72,0,2026-02-09 00:55:00
"BI-RUI-P014",44.2,2026-02-09 00:55:00.983,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-09 01:00:00,0,55,0,2026-02-09 00:55:00
"BI-RUI-C005",49.7,2026-02-09 00:55:32.86,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C025",40,2026-02-09 00:56:38.12,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 01:00:00,0,69,1,2026-02-09 00:55:00
"BI-RUI-C011",36.2,2026-02-09 00:56:57.073,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-09 01:00:00,0,21,0,2026-02-09 00:55:00
"BI-RUI-P001",42,2026-02-09 00:57:00.527,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C023",46.5,2026-02-09 00:57:27.67,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 01:00:00,0,72,0,2026-02-09 00:55:00
"BI-RUI-BR11",54.136,2026-02-09 00:58:20.46,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-09 01:00:00,0,0,0,2026-02-09 00:55:00
"BI-RUI-015",67.785,2026-02-09 00:59:09.823,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-BR15",59.3,2026-02-09 00:59:37.203,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-09 01:00:00,0,0,0,2026-02-09 00:55:00
"BI-RUI-004",61.723,2026-02-09 01:00:42.993,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-017",69.201,2026-02-09 01:00:42.993,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C023",50.2,2026-02-09 01:00:42.993,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 01:00:00,0,72,0,2026-02-09 00:55:00
"BI-RUI-C024",50.5,2026-02-09 01:00:43.557,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-09 01:00:00,0,28,0,2026-02-09 00:55:00
"BI-RUI-006",58.408,2026-02-09 01:00:58.463,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-09 01:00:00,0,0,0,2026-02-09 00:55:00
"BI-RUI-C020",44.3,2026-02-09 01:01:03.65,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-09 01:00:00,0,0,0,2026-02-09 00:55:00
"BI-RUI-001",53.445,2026-02-09 01:01:22.513,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-09 01:00:00,0,0,0,2026-02-09 00:55:00
"BI-RUI-C025",37.9,2026-02-09 01:01:55.563,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 01:00:00,0,69,1,2026-02-09 00:55:00
"BI-RUI-P002",33.3,2026-02-09 01:02:05.877,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-P011",59,2026-02-09 01:02:30.16,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-09 01:00:00,0,28,3,2026-02-09 00:55:00
"BI-RUI-007",49.234,2026-02-09 01:02:44.07,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-09 01:00:00,0,0,0,2026-02-09 01:00:00
"BI-RUI-P003",54.4,2026-02-09 01:03:44.61,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-025",54,2026-02-09 01:03:46.31,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C023",48.9,2026-02-09 01:03:53.72,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 01:00:00,0,72,0,2026-02-09 00:55:00
"BI-RUI-C003",46.8,2026-02-09 01:03:54.157,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C014",44.1,2026-02-09 01:04:02.923,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-09 01:00:00,0,45,0,2026-02-09 00:55:00
"BI-RUI-009",50.551,2026-02-09 01:05:04.087,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-09 01:00:00,0,0,0,2026-02-09 00:55:00
"BI-RUI-008",59.863,2026-02-09 01:05:11.057,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-09 01:00:00,0,0,0,2026-02-09 00:55:00
"BI-RUI-C018",45.8,2026-02-09 01:05:17.323,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C013",52.7,2026-02-09 01:05:23.607,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C005",50.9,2026-02-09 01:05:33.98,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-010",59.4,2026-02-09 01:05:57.063,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-09 01:00:00,0,0,0,2026-02-09 00:55:00
"BI-RUI-C016",44.5,2026-02-09 01:05:57.733,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-09 01:00:00,2,2505,49,2026-02-09 00:55:00
"BI-RUI-011",49.318,2026-02-09 01:06:01.14,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-09 01:00:00,5,14,1,2026-02-09 00:55:00
"BI-RUI-C034",49.9,2026-02-09 01:06:03.563,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-09 01:00:00,0,57,1,2026-02-09 00:55:00
"BI-RUI-P005",60.2,2026-02-09 01:06:50.693,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-09 01:00:00,0,22,0,2026-02-09 00:55:00
"BI-RUI-C023",47.6,2026-02-09 01:07:11.963,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 01:00:00,0,72,0,2026-02-09 00:55:00
"BI-RUI-C025",41.9,2026-02-09 01:07:23.557,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 01:00:00,0,69,1,2026-02-09 00:55:00
"BI-RUI-P004",51.2,2026-02-09 01:08:16.627,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-09 01:15:00,0,36,4,2026-02-09 01:20:00
"BI-RUI-005",56.686,2026-02-09 01:08:37.74,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-09 01:15:00,0,36,4,2026-02-09 01:20:00
"BI-RUI-C015",49.7,2026-02-09 01:09:21.243,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-09 01:15:00,0,2768,49,2026-02-09 01:20:00
"BI-RUI-P014",44.1,2026-02-09 01:10:01.107,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-09 01:15:00,0,23,1,2026-02-09 01:20:00
"BI-RUI-C023",49.2,2026-02-09 01:10:28.19,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 01:15:00,0,6,0,2026-02-09 01:20:00
"BI-RUI-C005",48,2026-02-09 01:10:51.35,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-09 01:15:00,0,36,4,2026-02-09 01:20:00
"BI-RUI-P001",47.1,2026-02-09 01:12:00.56,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-09 01:15:00,0,36,4,2026-02-09 01:20:00
"BI-RUI-C011",38.2,2026-02-09 01:12:24.5,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-09 01:15:00,0,24,1,2026-02-09 01:20:00
"BI-RUI-C025",48.5,2026-02-09 01:12:56.677,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-09 01:15:00,0,51,1,2026-02-09 01:20:00
"BI-RUI-BR11",50.647,2026-02-09 01:13:20.43,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-09 01:15:00,0,0,0,2026-02-09 01:20:00
"BI-RUI-C023",48.8,2026-02-09 01:13:50.027,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 01:15:00,0,6,0,2026-02-09 01:20:00
"BI-RUI-015",59.343,2026-02-09 01:14:01.137,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-09 01:15:00,0,36,4,2026-02-09 01:20:00
"BI-RUI-P007",55.9,2026-02-09 01:14:41.673,"Feature","264832628820516",1,"LEHENDAKARI AGUIRRE  20-26",1,-2.947327,43.272064,"Point","283",2026-02-09 01:15:00,0,0,0,2026-02-09 01:20:00
"BI-RUI-BR15",59.8,2026-02-09 01:14:52.94,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-09 01:15:00,0,6,0,2026-02-09 01:20:00
"BI-RUI-017",69.184,2026-02-09 01:15:28.397,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-09 01:15:00,0,36,4,2026-02-09 01:20:00
"BI-RUI-019",59.361,2026-02-09 01:15:36.913,"Feature","051999999991019",1,"ZUNZUNEGUI JUNTO BOCA METRO",1,-2.948616,43.261587,"Point","391",2026-02-09 01:15:00,0,0,0,2026-02-09 01:20:00
"BI-RUI-004",64.261,2026-02-09 01:15:48.62,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-09 01:15:00,0,36,4,2026-02-09 01:20:00
"BI-RUI-006",57.875,2026-02-09 01:16:06.607,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-09 01:15:00,0,0,0,2026-02-09 01:20:00
"BI-RUI-001",57.79,2026-02-09 01:16:22.467,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-09 01:15:00,0,0,0,2026-02-09 01:20:00
"BI-RUI-C020",44.8,2026-02-09 01:16:30.873,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-09 01:15:00,0,0,0,2026-02-09 01:20:00
"BI-RUI-P002",32.5,2026-02-09 01:17:04.94,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-09 01:15:00,0,36,4,2026-02-09 01:20:00
"BI-RUI-C023",46.1,2026-02-09 01:17:06.613,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-09 01:15:00,0,6,0,2026-02-09 01:20:00
"BI-RUI-P009",53.7,2026-02-09 01:17:14.253,"Feature","180634089949732",1,"ALAMEDA REKALDE 27",1,-2.934442,43.264067,"Point","312",2026-02-09 01:15:00,0,2768,49,2026-02-09 01:20:00
